id,id1,id2,word,visual_context,is_related
47973	47974	47975	bc	a man and woman sitting on a bench with a dog	0
33441	33442	33443	for	a bunch of different types of luggage on a table parachute	1
19479	19480	19481	whitewater	a plate of food with a fork and a fork	0
11065	11066	11067	selena	a horse pulling a carriage with a person on it	0
34879	34880	34881	brittle	a man is walking down a street corner	0
24751	24752	24753	five	a plate of food with a fork and a fork plate	1
21112	21113	21114	dolo	a man is standing on a skateboard in the street	0
52501	52502	52503	sabina	a table with a bunch of different types of books	0
54054	54055	54056	moho	a man holding a smart phone in his hand	0
27601	27602	27603	think	a bicycle parked next to a parking meter parachute	1
12028	12029	12030	dld	a red and red bus parked on a street	0
53143	53144	53145	si	a train is traveling down a track next to a building	0
1433	1434	1435	baseball field ballplayer choice	a street sign with a sign on top of it ballplayer	1
50870	50871	50872	xemacs	a teddy bear sitting on a couch next to a teddy bear	0
36843	36844	36845	parky	a street sign with a street sign and a street sign	0
15667	15668	15669	inetro	a snowboarder is in the air while riding a snowboard	0
34548	34549	34550	t027diasbali	a man riding a wave on a surfboard in the ocean trolleybus	1
16920	16921	16922	exit	a man holding a tennis racket on a tennis court	0
18369	18370	18371	35	a group of people riding motorcycles on a street	0
17799	17800	17801	919	a boat is floating in the water with a blue sky	0
44693	44694	44695	gears	a group of people standing next to a bus	0
146	147	148	art school ice 1	a little girl is sitting on a couch with a stuffed animal ice	1
31856	31857	31858	ap	a parking meter with a parking meter on it potpie	1
9624	9625	9626	department store warplane ed	a man holding a hot dog in his hand warplane	1
53620	53621	53622	coexisted	a plate of food with a fork and a fork	0
23244	23245	23246	shop	a street sign with a sign on the side of it	0
28546	28547	28548	7	a group of people playing a game of frisbee passenger	1
39769	39770	39771	flintier	a man holding a cell phone in front of a tree	0
5408	5409	5410	forest road sorrel pizza	a cat laying on a bed next to a cat sorrel	1
6925	6926	6927	golf course ski sweet	a sandwich with a sandwich on a plate ski	1
18908	18909	18910	sp	a man is standing in a field with a frisbee	0
9164	9165	9166	ticket booth street oneil	a woman holding a surfboard in the ocean street	1
1594	1595	1596	coffee shop bow l.150	a train station with a train on the tracks bow	1
7353	7354	7355	kitchen medicine kqrs 	a bus is parked on the side of a street medicine	1
37178	37179	37180	blink	a black and white photo of a train on a train track	0
28545	28546	28547	com	a red and white bus is parked on a street ballplayer	1
42399	42400	42401	keen	a person is holding a cell phone in front of a television	0
16710	16711	16712	starter	a stop sign with a sign on the side of it	0
2781	2782	2783	gift shop teddy daddy	a group of people sitting around a table with a cake teddy	1
25911	25912	25913	connections	a large airplane sitting on a runway next to a building banana	1
17226	17227	17228	gi	a person holding a remote control in front of a television	0
24158	24159	24160	qo	a baseball player swinging a bat at a ball	0
38899	38900	38901	bloomerspin	a clock tower with a clock on top of it	0
30437	30438	30439	at	a man holding a tennis racquet on a tennis court unicycle	1
40898	40899	40900	jollie	a train is traveling down a track next to a building	0
32492	32493	32494	ahead	a stop sign with a sign on the side of it notebook	1
30318	30319	30320	central	a baseball player swinging a bat at a ball moped	1
50996	50997	50998	once	a street sign with a street sign on top of it	0
40750	40751	40752	ci	a man riding a motorcycle with a dog on the back	0
22470	22471	22472	believe	a woman holding a cell phone in front of a window	0
37219	37220	37221	weeder	a man is flying a kite in the air	0
41184	41185	41186	whorl	a man is skiing down a hill in the snow	0
25665	25666	25667	2010	a group of people standing on a beach next to a beach racket	1
7092	7093	7094	tower bell tefal 	a man is holding a large piece of cake bell	1
17066	17067	17068	coud	a man holding a banana in his hand	0
13769	13770	13771	trown	a microwave oven with a microwave on top of it	0
36637	36638	36639	2	a fire hydrant is sitting on a sidewalk	0
45143	45144	45145	mon	a man is riding a skateboard on a street	1
47352	47353	47354	gu	a dog is holding a frisbee in a blue shirt	0
5276	5277	5278	tundra ox birthday 	a little girl eating a piece of cake on a table ox	1
17312	17313	17314	buarel	a man is doing a trick on a skateboard	0
2490	2491	2492	highway electric 200 	a baseball player swinging a bat at a ball electric	1
52231	52232	52233	epic	a man in a black suit is on a surfboard	0
15185	15186	15187	52	a man is sitting on a bench with a dog	0
17533	17534	17535	comprehensively	a train is traveling down a track near a forest	0
8061	8062	8063	promenade airship luca 	a group of people skiing down a hill in the snow airship	1
13137	13138	13139	parish	a man and woman sitting at a table with a cake and a cup of coffee	0
14508	14509	14510	poll	a large airplane is sitting on a runway	0
7608	7609	7610	food court barbershop victorious	a small kitchen with a stove and a microwave barbershop	1
35519	35520	35521	go	a man is sitting on a motorcycle in front of a car	0
11633	11634	11635	lb	a man is holding a bunch of bananas	0
3691	3692	3693	sky warplane stanci 	a motorcycle parked on a street next to a building warplane	1
19927	19928	19929	voila	a teddy bear sitting on a table next to a book	0
37071	37072	37073	mushed	a large airplane is parked on the runway	0
29430	29431	29432	look	a group of people riding bikes on a dirt road racket	1
13255	13256	13257	co	a man is sitting in front of a large window	0
17720	17721	17722	rancelima	a man is throwing a ball with a bat	0
43535	43536	43537	bono	a row of motorcycles parked next to each other	0
3731	3732	3733	heliport bannister kansas 	a baseball player swinging a bat at a ball bannister	1
37658	37659	37660	pas	a group of birds sitting on a bench next to a building	0
10881	10882	10883	in	a street sign with a sign on the side of it	0
44165	44166	44167	rigs	a man is sitting on a bed with a laptop	0
39883	39884	39885	r	a train is on the tracks near a building	0
47188	47189	47190	bldg	a bus that is parked on a street corner	0
23	24	25	science museum missile niidr	a large airplane sitting on top of a building missile	1
34415	34416	34417	exploringthe	a bird is flying in the sky in the water plate	1
17393	17394	17395	li	a group of people standing on a snow covered ski slope	0
44518	44519	44520	touchier	a man in a suit and tie standing in front of a building	0
3152	3153	3154	waiting room sliding wood	a truck with a red truck parked on the side of the road sliding	1
22211	22212	22213	schlitz	a traffic light and a street sign on a pole	0
13209	13210	13211	cloted	a red and white bus parked on a city street	0
24072	24073	24074	marv	a train is on the tracks near a train station	0
19657	19658	19659	fina	a red and white bus driving down a street	0
40193	40194	40195	cell	a group of people standing around a large group of people	0
16471	16472	16473	rodeo	a woman is holding a large cake on a table	0
24223	24224	24225	essential	a plate of food with a bowl of fruit and a bowl of soup plate	1
2489	2490	2491	toyshop confectionery a 	a red and white train is on a track confectionery	1
32560	32561	32562	af	a baseball player swinging a bat at a ball ballplayer	1
38890	38891	38892	63	a man is surfing on a wave in the ocean	0
22403	22404	22405	cor	a table full of different types of doughnuts	0
39858	39859	39860	indian	a train is pulling into a station with a train on it	0
10618	10619	10620	piecadilly	a bowl of soup with a spoon in it	0
11798	11799	11800	g	a bus that is parked on a street	0
47359	47360	47361	dana	a street scene with a clock on the side of it	0
17105	17106	17107	sasho	a train is on the tracks near a building	0
47971	47972	47973	ii	a man is playing tennis on a tennis court	0
42730	42731	42732	dive	a street sign with a sign on top of it	0
16029	16030	16031	ca	a man in a suit and tie with a sword	0
22008	22009	22010	oavas	a woman is standing on a snow covered slope	0
8214	8215	8216	railroad track passenger p480	a red bus driving down a street next to a building passenger	1
51069	51070	51071	till	a red and white bus driving down a street	0
52617	52618	52619	multiprocessors	a close up of a parking meter with a sign on it	0
39486	39487	39488	ed	a woman holding a pink umbrella in front of a tree	0
30086	30087	30088	muel	a fire hydrant with a red fire hydrant on it hair	1
4110	4111	4112	classroom menu 19 	a group of young men playing a game of soccer menu	1
7016	7017	7018	baseball field racket nike	a man in a baseball uniform swinging a bat racket	1
7348	7349	7350	baseball field ballplayer keep	a dog laying on a bed with a blanket on it ballplayer	1
17097	17098	17099	frosting	a computer keyboard and mouse on a desk	0
16989	16990	16991	ironn	a beach with a kite flying in the background	0
26043	26044	26045	440020	a man is holding a wii controller in front of a television analog	1
19518	19519	19520	illness	a man is holding a frisbee in his mouth	0
32086	32087	32088	fox	a baseball player swinging a bat at a ball recreational	1
47106	47107	47108	mechanical	a clock is on a wall with a clock on it	0
45490	45491	45492	dictum	a plane is flying in the sky in the sky	0
49951	49952	49953	sleuth	a man holding a cake with a candle on it	0
9466	9467	9468	discotheque space trucaem 	a man is taking a picture of a computer space	1
8521	8522	8523	loading dock minibus pl	a red and yellow bus driving down a street minibus	1
7818	7819	7820	loading dock trailer bnp	a man is playing tennis on a tennis court trailer	1
44899	44900	44901	puma	a large group of people on a beach with a lot of luggage	0
7584	7585	7586	catacomb freight e 	a woman is holding a laptop in front of a laptop freight	1
37630	37631	37632	unrer	a teddy bear sitting on a bench next to a building	0
27931	27932	27933	no	a man is sitting on a motorcycle with a bag of luggage monastery	1
42869	42870	42871	er	a man is sitting on a bench with a dog	0
13553	13554	13555	i	a man holding a tennis racket and a tennis racket	0
33387	33388	33389	estes	a man riding a horse on a dirt road ski	1
25990	25991	25992	ubunt	a dog is sitting on a desk with a laptop on it maze	1
49900	49901	49902	verbena	a stop sign with a stop sign on it	0
25881	25882	25883	carrots	a bunch of different types of vegetables on a table motor	1
32659	32660	32661	delta	a large commercial airplane sitting on the runway mountain	1
45376	45377	45378	excl	a group of people sitting around a table with a laptop	0
30905	30906	30907	metro	a red and white bus driving down a street soccer	1
9141	9142	9143	raceway crash 450 	a train is pulling up to a train station crash	1
1611	1612	1613	bakery shop menu 1924	a black and white motorcycle parked on a sidewalk menu	1
38716	38717	38718	ot	a bus is parked on the side of a street	0
53974	53975	53976	unenthusiastic	a man is flying a kite in the air	0
35258	35259	35260	no-text	a man is holding a pizza in a box	0
51633	51634	51635	rares	a bed with a bed in a room	0
25628	25629	25630	std	a group of cows standing next to each other on a dirt road steam	1
18926	18927	18928	ls	non	0
19737	19738	19739	tattie	a train is traveling down a track next to a building	0
3575	3576	3577	library indoor library samsung	a woman is sitting in front of a laptop library	1
39800	39801	39802	tz	a man in a suit and tie with a tie	0
50785	50786	50787	thous	a pair of scissors and a bag of soda on a table	0
5296	5297	5298	bakery shop chocolate com	a man is sitting on a bench with a dog chocolate	1
18382	18383	18384	vacs	a man in a suit and tie standing in front of a building	0
53646	53647	53648	26	a stop sign with a sign on the side of it	0
50699	50700	50701	pg	a man is skiing down a snowy slope	0
12377	12378	12379	clammed	a table with a laptop and a bag of luggage	0
20468	20469	20470	cp	a person sitting on a bench with a cell phone	0
15295	15296	15297	xs	a large airplane is flying in the sky	0
13603	13604	13605	reversible	a stop sign with a stop sign on it	0
30411	30412	30413	army	a small child is holding a teddy bear wok	1
17255	17256	17257	colo	a woman is holding a tennis racket in her hand	0
26950	26951	26952	police	a man in a suit and tie with a tie police	1
44212	44213	44214	preheat	a small dog is sitting in a car seat	0
38416	38417	38418	5b	a stop sign with a sign on top of it	0
2224	2225	2226	crosswalk totem fast 	a snowboarder is jumping in the air while riding a snowboard totem	1
7663	7664	7665	music studio bicycle built for	a man and a woman playing a game on a couch bicycle-built-for-two	1
20903	20904	20905	hh	a man standing next to a bus on a street	0
16890	16891	16892	sto	a man holding a donut in his hand	0
23267	23268	23269	eol	a motorcycle parked on a sidewalk next to a motorcycle	0
11803	11804	11805	ompbed	a woman holding a cell phone in front of a television	0
17224	17225	17226	specializes	a man sitting on a bench with a cat on his lap	0
49129	49130	49131	il	a person holding a smart phone in front of a television	0
50290	50291	50292	bimbos	a dog is sitting on a couch with a cat	0
3349	3350	3351	phone booth traffic es	a man is holding a bunch of bananas traffic	1
42556	42557	42558	holing	a parking meter with a parking meter on it	0
19987	19988	19989	loan	a man is playing tennis on a tennis court	0
10634	10635	10636	za	a baseball player swinging a bat at a ball	0
14444	14445	14446	verger	a laptop computer sitting on a desk next to a keyboard	0
27881	27882	27883	tignes	a snowboarder is doing a trick on a snowy slope ski	1
7215	7216	7217	train station platform electric c	a man holding a tennis racket in his hand electric	1
1332	1333	1334	synagogue outdoor bell g301	a bus that is parked on the side of the road bell	1
1922	1923	1924	basketball court indoor racket d	a woman in a dress holding a pink umbrella racket	1
40952	40953	40954	melcone	a man holding a tennis racket in his hand	0
41056	41057	41058	kong	a glass of wine on a table next to a glass of wine	0
4037	4038	4039	amusement arcade umbrella unches	a bunch of different types of fruits and vegetables umbrella	1
47177	47178	47179	kfc	a red and white bus driving down a street	0
9613	9614	9615	kindergarden classroom Band hero	a man is doing a trick on a skateboard Band	1
17484	17485	17486	l	a man is standing in a kitchen with a refrigerator	0
6107	6108	6109	airfield airliner stop 	a snow covered in snow covered in snow airliner	1
5625	5626	5627	dorm room Christmas turf	a woman is sitting at a table with a cake and a candle Christmas	1
43335	43336	43337	z	a train is on a train track near a train station	0
16525	16526	16527	9	a bunch of fruits and vegetables on a table	0
21527	21528	21529	smear	a man holding a surfboard in the air while holding a surfboard	0
21400	21401	21402	adadia	a woman and woman holding a cell phone in front of a crowd	0
45136	45137	45138	si	a man is walking down a street corner with a cell phone	0
5283	5284	5285	art gallery refrigerator coffee	a table with a sandwich and a cup of coffee refrigerator	1
41116	41117	41118	9	a table with a bunch of different types of items	0
30832	30833	30834	o	a computer keyboard and mouse on a desk umbrella	1
26635	26636	26637	pizza!	a man is holding a plate of food in front of a table digital	1
16399	16400	16401	cent	a man is standing outside of a store window	0
43570	43571	43572	jejuna	a large group of people on a beach with a lot of luggage	0
49886	49887	49888	631	a man is surfing on a wave in the ocean	0
18230	18231	18232	oinking	a train is pulling up to a train station	0
21338	21339	21340	coll	a kitchen with a stove and a stove top oven	0
26316	26317	26318	12-453	a red fire hydrant sitting in the grass garbage	1
18995	18996	18997	fjjil	a group of stuffed animals sitting on a bench	0
15136	15137	15138	cn	a man and woman walking down a sidewalk holding umbrellas	0
52582	52583	52584	aguirre	a man is holding a baseball bat in his hand	0
42136	42137	42138	internet	a train station with a train on the tracks	1
37169	37170	37171	construction	a large airplane that is sitting on a runway	0
15009	15010	15011	overganates	a kitchen counter with a glass shelf filled with food	0
48344	48345	48346	cobols	a cat is sitting on a laptop computer	0
25646	25647	25648	palace	a man is jumping a skateboard on a skate park motor	1
21831	21832	21833	instances	No-caption	0
32788	32789	32790	book	a street sign with a sign on top of it bicycle-built-for-two	1
35052	35053	35054	caeam	a train station with a train on the train tracks	0
32326	32327	32328	bay	a bunch of luggage bags on a table macaw	1
39734	39735	39736	commissions	a boat is docked in a lake with a boat in the background	0
8313	8314	8315	barn mailbox e 	a man is surfing in the ocean with a surfboard mailbox	1
900	901	902	gas station street ock	a street sign with a street sign and a street sign street	1
35254	35255	35256	windex	a man is standing in the snow with a snowboard	0
24165	24166	24167	rivalries	a man is flying a kite in a field	0
53897	53898	53899	logan	a man and a woman are playing a video game	0
28100	28101	28102	218	a dog is standing on a grass covered field traffic	1
22889	22890	22891	boggles	a man is standing in the snow with a snowboard	0
49269	49270	49271	prion	a plate of food with a fork and a fork	0
22236	22237	22238	cd	a bed with a bed in a room	0
660	661	662	army base ambulance quintin	a group of people on a beach with a surf board ambulance	1
4183	4184	4185	amusement arcade cellular peet	a man sitting on a bench with a cell phone cellular	1
6607	6608	6609	bakery shop plate waves	a man wearing a suit and tie with a tie plate	1
38109	38110	38111	asses	a close up of a stop sign with a <unk>	0
33701	33702	33703	no	a street sign with a street sign on it unicycle	1
52859	52860	52861	kiddie	a man is standing in front of a store with a sign	0
17565	17566	17567	sx	a red fire hydrant sitting on the side of a road	0
50137	50138	50139	banana	a street scene with a street sign and a street sign	0
14136	14137	14138	ax	a man is swinging a bat at a ball	0
50665	50666	50667	misnames	a man is playing tennis on a tennis court	0
8804	8805	8806	athletic field outdoor racket 9	a green and white fire hydrant sitting in a parking lot racket	1
5561	5562	5563	volleyball court outdoor ski 181818	a bunch of bananas that are sitting on a table ski	1
19234	19235	19236	sa	a red and white bus driving down a street	0
11769	11770	11771	chow	a clock tower with a clock on top of it	0
50998	50999	51000	ramjet	a man wearing a suit and tie with a tie	0
32565	32566	32567	kingfisher	a computer monitor and a keyboard on a desk swimming	1
25571	25572	25573	bonn	a red stop sign sitting on the side of a street desk	1
40127	40128	40129	macod	a dog is eating a piece of food	0
31829	31830	31831	rev	a man and a woman playing a game on a couch bicycle-built-for-two	1
24890	24891	24892	21	a group of people sitting around a table eating a meal bloodhound	1
3301	3302	3303	beer garden pinwheel tes	a baseball player swinging a bat at a ball pinwheel	1
33618	33619	33620	ro	a man is flying a kite in the sky yawl	1
36073	36074	36075	nestling	a toilet with a toilet seat in a bathroom	0
41922	41923	41924	hooch	a man is playing a game of soccer on a field	1
88	89	90	ball pit bakery 9	a plate with a cake and a fork bakery	1
27902	27903	27904	photographyo	a couple of giraffes standing in a field paddle	1
1046	1047	1048	parking lot parking 15	a table with a cell phone and a cell phone parking	1
53132	53133	53134	peafowls	a table with a laptop and a cup of coffee	0
53417	53418	53419	gunner	a person holding a piece of cake on a table	0
51406	51407	51408	los	a man is skiing down a hill in the snow	0
24939	24940	24941	mobler	a man is standing in front of a bus television	1
2194	2195	2196	dorm room home 34	a baseball player swinging a bat at a ball home	1
35298	35299	35300	si	a man holding a tennis racket and a tennis ball	0
51488	51489	51490	omitting	a toilet and a sink in a bathroom	0
43481	43482	43483	roy	a pair of scissors and a pair of scissors	0
26451	26452	26453	630	a group of people riding horses on a beach pickup	1
35323	35324	35325	prt	a man is walking down a street holding a cell phone	0
50238	50239	50240	le	a group of people walking down a street next to a building	0
52879	52880	52881	dp	a small airplane sitting on a runway next to a car	0
14800	14801	14802	ilea	a man holding a bunch of bananas in front of a crowd	0
4155	4156	4157	airfield wing 18 	a couple of horses standing in a field next to a fence wing	1
20078	20079	20080	job	a black and white photo of a fire hydrant	0
27183	27184	27185	benz	a man is playing tennis on a tennis court moped	1
1022	1023	1024	courthouse castle 15 	a man is playing tennis on a tennis court castle	1
31710	31711	31712	rover	a boat is parked on the side of a road airliner	1
14186	14187	14188	res	a man is flying a kite in the sky	0
13281	13282	13283	2	a man holding a giraffe in front of a tree	0
31382	31383	31384	giro	a man is holding a kite in a park racket	1
53016	53017	53018	sambas	a stop sign with a stop sign on it	0
41100	41101	41102	0	a baseball player swinging a bat at a ball	0
35395	35396	35397	reveries	a man is playing frisbee in a park	0
651	652	653	ice cream parlor cheeseburger joachimstaler	a stop sign with a stop sign on it cheeseburger	1
46872	46873	46874	crs	a man is riding a horse in a field	0
4401	4402	4403	house pickup 4 	a man is holding a horse in a field pickup	1
38571	38572	38573	mistime	a large white bus on a city street	0
13192	13193	13194	2	a baseball player swinging a bat at a ball	0
1350	1351	1352	physics laboratory projector 7	a man riding a horse on a dirt track projector	1
41458	41459	41460	hums	a man is doing a trick on a skateboard	0
20267	20268	20269	gay	a street sign with a bunch of signs on it	0
40259	40260	40261	calcate	a man is standing in front of a stop sign	0
5990	5991	5992	repair shop minibus this	a cat is sitting on a laptop computer minibus	1
33378	33379	33380	central	a train is parked on a track near a tree racket	1
14346	14347	14348	ill	a little girl sitting on a couch with a laptop	0
40544	40545	40546	davib	a motorcycle parked on a sidewalk next to a building	0
31650	31651	31652	89	a bunch of different types of fruits and vegetables traffic	1
22170	22171	22172	click	a large airplane is sitting on a runway	0
43464	43465	43466	go	a man in a black jacket is standing in the snow	0
52942	52943	52944	rad	a laptop computer sitting on a wooden table	0
12995	12996	12997	g	a large airplane is flying in the sky	0
54298	54299	54300	sleepiness	a group of people walking down a street next to a bus	0
28655	28656	28657	collector	a street sign with a sign on the side of it parking	1
45038	45039	45040	ami	a large blue and blue airplane on a runway	1
15734	15735	15736	roger	a man walking down a street with an umbrella	0
54044	54045	54046	salt	a man is standing in front of a bunch of bananas	0
34492	34493	34494	k	a black cat sitting on a table next to a fire hydrant suit	1
16693	16694	16695	monacan	a plate of food with a fork and a fork	0
39516	39517	39518	p	a group of people standing around a large cow	0
11437	11438	11439	photomatical	a laptop computer sitting on a desk next to a keyboard	0
883	884	885	parking garage indoor knee bull	a man is snowboarding down a snowy slope knee	1
50890	50891	50892	ass	a black and white photo of a train engine	0
11600	11601	11602	log	a person is holding a pizza in a box	0
6113	6114	6115	butte alp stop 	a stop sign with a stop sign on it alp	1
28016	28017	28018	ness	a street sign with a street sign on it street	1
34424	34425	34426	wills	a baseball player swinging a bat at a ball sliding	1
15730	15731	15732	sl	a large jetliner flying through a blue sky	0
9123	9124	9125	berth stretcher 407 	a man is playing tennis on a tennis court stretcher	1
17968	17969	17970	cookbook	a man with a tie and a tie in his hand	0
14981	14982	14983	c	a man and a woman are walking on a beach	0
963	964	965	beer hall restaurant united	a large jetliner sitting on top of a runway restaurant	1
15462	15463	15464	rooks	a blue vase with a bunch of flowers in it	0
2844	2845	2846	pizzeria plate way 	a red stop sign sitting on the side of a road plate	1
42330	42331	42332	icing	a bed with a bed in a room	0
39231	39232	39233	1701	a man is doing a trick on a skateboard	0
23435	23436	23437	pommer	a baseball player swinging a bat at a ball	0
19658	19659	19660	dhennia	a group of people riding on a motorcycle	0
46090	46091	46092	101	a man is skiing down a hill in the snow	0
3417	3418	3419	ski slope ski prof	a man is jumping in the air on a skateboard ski	1
39246	39247	39248	lacklans	a television is sitting on a desk next to a television	0
36179	36180	36181	l	a tennis player is preparing to hit a ball	0
10064	10065	10066	ice cream parlor carton exit	a group of people playing a game on a wii game carton	1
27435	27436	27437	soj	non wing	1
38410	38411	38412	no-text	a red and white bus driving down a street	0
5851	5852	5853	bus station indoor streetcar 5154	a man is sitting in a boat in the water streetcar	1
44461	44462	44463	jess	a truck with a bunch of food on it	0
44161	44162	44163	daughters	a plane is flying in the sky in the sky	0
29980	29981	29982	2841	a train is pulling up to a train station gas	1
37409	37410	37411	x	a man wearing a suit and tie with a tie	0
49745	49746	49747	perpetual	a black and white photo of a toilet in a room	0
17870	17871	17872	sp	a man is standing in the snow with a snowboard	0
21387	21388	21389	elil	a group of people playing a game on a wii game	0
712	713	714	street pickup muy 	a bunch of oranges sitting on a table pickup	1
35325	35326	35327	l	a woman holding a cell phone in front of a window	0
35596	35597	35598	ill	a group of people on a field with a dog	0
33414	33415	33416	watson	a man is playing frisbee on a field ballplayer	1
52498	52499	52500	dd	a blue and white photo of a blue and white train	0
33264	33265	33266	2	a person holding a remote control in front of a television fire	1
48080	48081	48082	dominique	a man and woman in a room with a large cake	0
32614	32615	32616	200	a man is swinging a bat at a ball horse	1
2447	2448	2449	farm ox 249-10 	a black and white photo of a parking meter ox	1
41215	41216	41217	brusquest	a woman sitting on a bench with a dog	0
34061	34062	34063	oninon	a table with a bunch of food on it snowmobile	1
16286	16287	16288	si	a man is skateboarding down a street with a man	0
46956	46957	46958	lino	a young boy is eating a piece of pizza	0
31059	31060	31061	cargo	a train that is sitting on the side of a road pizza	1
34386	34387	34388	rossendaleous	a bus that is driving down a street crutch	1
2877	2878	2879	gas station traffic single	a plate of food with a sandwich and a drink traffic	1
25211	25212	25213	pasadena	a parking meter with a parking meter on it hotdog	1
32386	32387	32388	agp	a man is holding a remote in his hand street	1
24134	24135	24136	lit	a person is sitting in a chair in a room	0
33784	33785	33786	tar	a cake with a candle on it and a red bow projectile	1
31798	31799	31800	p	a street sign with a sign on the side of it warplane	1
46647	46648	46649	lei	a group of people standing around a table with a bunch of food	0
42400	42401	42402	bligh	a baseball player swinging a bat at a ball	0
27327	27328	27329	edet	a toilet with a toilet in a bathroom obelisk	1
36710	36711	36712	bu	a man in a suit and tie standing in front of a building	0
8754	8755	8756	ballroom Loafer 2 	a horse is standing in the middle of a road Loafer	1
45832	45833	45834	zs	a clock is sitting on a shelf next to a clock	0
51671	51672	51673	mark	a large airplane is sitting on a runway	0
9067	9068	9069	watering hole brown ka	a bus that is parked on the side of the road brown	1
31269	31270	31271	station	a bus that is parked on a street corner lakeside	1
5687	5688	5689	parking lot grille stop	a stop sign with a stop sign on it grille	1
8651	8652	8653	dining hall restaurant pv-mct	a large airplane is sitting on a runway restaurant	1
12666	12667	12668	coll	a man and woman in a boat on a boat	0
39374	39375	39376	opt	a motorcycle is parked on a sidewalk next to a building	0
11818	11819	11820	qwes	a clock tower with a clock on top of it	0
35837	35838	35839	i	a stop sign with a stop sign on it	0
5599	5600	5601	department store groom square	a stop sign with a sign on top of it groom	1
44415	44416	44417	ss	a pair of scissors and a pair of scissors	0
21078	21079	21080	intercommunication	a cow is walking down a street next to a building	0
12000	12001	12002	circumnavigation	a box of doughnuts with a bunch of bananas on it	0
51575	51576	51577	industrial	a large jetliner sitting on top of a runway	0
37574	37575	37576	voluminously	a train that is sitting on the tracks	0
12416	12417	12418	2008	a man standing in a field with a kite	0
22576	22577	22578	wine	a baseball player swinging a bat at a ball	0
10183	10184	10185	baseball field ballplayer samsung	a cat is sitting on a desk next to a computer monitor ballplayer	1
17653	17654	17655	ul	a man is standing on a skateboard in the street	0
29709	29710	29711	shop	a bus that is driving down a street pickup	1
9734	9735	9736	parking lot parking swiss	a street sign with a sign on the side of it parking	1
29782	29783	29784	buses	a stop sign with a stop sign on it suit	1
27240	27241	27242	pe	a man sitting on a couch in a room passenger	1
21628	21629	21630	x	a table with a cake and a plate of food on it	0
47161	47162	47163	3	a clock is sitting on a shelf next to a clock	1
28844	28845	28846	canada	a group of people skiing down a hill with a ski lift hair	1
38249	38250	38251	b	a man and a woman are standing in front of a bus	0
37033	37034	37035	ra	a group of people playing tennis on a tennis court	0
1984	1985	1986	downtown traffic transit 	a train is on the tracks near a train station traffic	1
12910	12911	12912	snarty	a man is jumping over a skateboard on a ramp	0
26378	26379	26380	n	a woman holding a pink umbrella in her hand trimaran	1
38997	38998	38999	jo	a sandwich and a drink are on a table	0
8657	8658	8659	runway airliner miles 	a dog is sitting on a couch with a cat airliner	1
19638	19639	19640	do	a train is pulling into a train station	0
441	442	443	athletic field outdoor soccer 14	a man is playing with a frisbee in a field soccer	1
27975	27976	27977	csb	a man holding a tennis racket on a tennis court moped	1
37981	37982	37983	tuke	a table with a laptop and a laptop on it	0
8543	8544	8545	bazaar outdoor trolleybus proximus	a man holding a tennis racquet on a tennis court trolleybus	1
22003	22004	22005	zit	a person holding a cell phone in front of a television	0
5646	5647	5648	bar tobacco wynyard 	a man sitting on a bench with a cat on his lap tobacco	1
17747	17748	17749	hillier	a stop sign with a blue sky in the background	0
16129	16130	16131	mill	a group of people on a boat in the water	0
21530	21531	21532	avands	a baseball player swinging a bat at a ball	0
22417	22418	22419	ni	a street sign with a sign on top of it	0
51391	51392	51393	it	a hand holding a smart phone in front of a window	0
29041	29042	29043	unio	a man is standing on a skateboard in the snow Windsor	1
30826	30827	30828	stop	a stop sign with a stop sign on it llama	1
17945	17946	17947	s	a person holding a cell phone in front of a television	0
22046	22047	22048	xe	a bathroom with a large mirror and a mirror	0
11375	11376	11377	istor	a baseball player swinging a bat at a ball	0
2096	2097	2098	basketball court indoor tennis 9am-8pm	a parking meter with a bicycle parked on the side of the road tennis	1
40772	40773	40774	triangulates	a bus that is parked on the side of the road	0
43427	43428	43429	mo	a glass vase with a glass of wine on it	0
23540	23541	23542	dulled	a man and woman playing a game on a wii game	0
48685	48686	48687	lvn	a bus that is parked on a street corner	0
45103	45104	45105	br	a horse is standing in front of a fence	0
43617	43618	43619	o	a man and woman playing a game on a tennis court	0
41561	41562	41563	marbleize	a man is standing on a sidewalk holding a cell phone	0
39420	39421	39422	a	a group of people walking down a street with a dog	0
27442	27443	27444	2	a clock on a table with a clock on it airliner	1
24486	24487	24488	40	a large airplane sitting on the runway at an airport airliner	1
5825	5826	5827	bathroom toilet lfe 	a man sitting on a bench in front of a building toilet	1
3455	3456	3457	airfield space canada 	a baseball player swinging a bat at a ball space	1
4934	4935	4936	car interior car 66	a bus is parked in front of a bus stop car	1
7227	7228	7229	raceway cab torret 	a man holding a red frisbee in front of a building cab	1
45025	45026	45027	itaipu	a group of people walking down a street	0
37775	37776	37777	woolly	non	0
43256	43257	43258	obi	a red and white bus driving down a street	0
28727	28728	28729	agood	a man is holding a laptop in front of a laptop rule	1
6760	6761	6762	synagogue outdoor wall www.nokair.com	a large group of people sitting on a tarmac wall	1
9953	9954	9955	swimming hole paddle vi	a clock on a wall with a clock on it paddle	1
19995	19996	19997	clear	a man is holding a skateboard in the air	0
31749	31750	31751	adidas	a man is playing tennis on a tennis court kimono	1
